region,category,parameter,mode,powertrain,year,unit,value
Switzerland,Historical,EV sales,Trucks,BEV,2019,Vehicles,36
Switzerland,Historical,EV sales,Trucks,BEV,2020,Vehicles,38
Switzerland,Historical,EV sales share,Trucks,EV,2020,percent,0.9599999785423279
Switzerland,Historical,EV sales,Trucks,FCEV,2020,Vehicles,20
Switzerland,Historical,EV sales,Trucks,FCEV,2021,Vehicles,60
Switzerland,Historical,EV sales share,Trucks,EV,2021,percent,1.2999999523162842
Switzerland,Historical,EV sales,Trucks,BEV,2021,Vehicles,50
Switzerland,Historical,EV sales,Trucks,BEV,2022,Vehicles,180
Switzerland,Historical,EV stock,Trucks,BEV,2022,Vehicles,360
Switzerland,Historical,EV sales share,Trucks,EV,2022,percent,4.900000095367432
Switzerland,Historical,EV stock share,Trucks,EV,2022,percent,0.6100000143051147
Switzerland,Historical,EV stock share,Trucks,EV,2023,percent,1.2000000476837158
Switzerland,Historical,EV stock,Trucks,FCEV,2023,Vehicles,80
Switzerland,Historical,EV sales share,Trucks,EV,2023,percent,8.199999809265137
Switzerland,Historical,EV stock,Trucks,BEV,2023,Vehicles,680
Switzerland,Historical,EV sales,Trucks,BEV,2023,Vehicles,380
United Kingdom,Historical,EV stock share,Trucks,EV,2010,percent,0.1899999976158142
United Kingdom,Historical,EV sales share,Trucks,EV,2010,percent,0.02500000037252903
United Kingdom,Historical,EV sales,Trucks,BEV,2010,Vehicles,9
United Kingdom,Historical,EV stock,Trucks,BEV,2010,Vehicles,940
United Kingdom,Historical,EV stock,Trucks,BEV,2011,Vehicles,860
United Kingdom,Historical,EV sales,Trucks,BEV,2011,Vehicles,5
United Kingdom,Historical,EV sales share,Trucks,EV,2011,percent,0.012000000104308128
United Kingdom,Historical,EV stock share,Trucks,EV,2011,percent,0.15000000596046448
United Kingdom,Historical,EV stock share,Trucks,EV,2012,percent,0.12999999523162842
United Kingdom,Historical,EV sales share,Trucks,EV,2012,percent,0.014000000432133675
United Kingdom,Historical,EV sales,Trucks,BEV,2012,Vehicles,6
United Kingdom,Historical,EV stock,Trucks,BEV,2012,Vehicles,700
United Kingdom,Historical,EV stock,Trucks,BEV,2013,Vehicles,570
United Kingdom,Historical,EV stock share,Trucks,EV,2013,percent,0.10000000149011612
United Kingdom,Historical,EV stock share,Trucks,EV,2014,percent,0.08799999952316284
United Kingdom,Historical,EV sales share,Trucks,EV,2014,percent,0.020999999716877937
United Kingdom,Historical,EV stock,Trucks,BEV,2014,Vehicles,500
United Kingdom,Historical,EV sales,Trucks,BEV,2014,Vehicles,8
United Kingdom,Historical,EV sales,Trucks,BEV,2015,Vehicles,3
United Kingdom,Historical,EV stock,Trucks,BEV,2015,Vehicles,410
United Kingdom,Historical,EV sales share,Trucks,EV,2015,percent,0.006000000052154064
United Kingdom,Historical,EV stock share,Trucks,EV,2015,percent,0.07000000029802322
United Kingdom,Historical,EV stock share,Trucks,EV,2016,percent,0.06599999964237213
United Kingdom,Historical,EV sales share,Trucks,EV,2016,percent,0.014999999664723873
United Kingdom,Historical,EV stock,Trucks,BEV,2016,Vehicles,400
United Kingdom,Historical,EV sales,Trucks,BEV,2016,Vehicles,8
United Kingdom,Historical,EV sales,Trucks,BEV,2017,Vehicles,4
United Kingdom,Historical,EV stock,Trucks,BEV,2017,Vehicles,350
United Kingdom,Historical,EV sales share,Trucks,EV,2017,percent,0.007699999958276749
United Kingdom,Historical,EV stock share,Trucks,EV,2017,percent,0.057999998331069946
United Kingdom,Historical,EV stock share,Trucks,EV,2018,percent,0.05400000140070915
United Kingdom,Historical,EV sales share,Trucks,EV,2018,percent,0.024000000208616257
United Kingdom,Historical,EV stock,Trucks,BEV,2018,Vehicles,320
United Kingdom,Historical,EV sales,Trucks,BEV,2018,Vehicles,12
United Kingdom,Historical,EV sales,Trucks,BEV,2019,Vehicles,20
United Kingdom,Historical,EV stock,Trucks,BEV,2019,Vehicles,340
United Kingdom,Historical,EV stock share,Trucks,EV,2019,percent,0.054999999701976776
United Kingdom,Historical,EV sales share,Trucks,EV,2019,percent,0.035999998450279236
United Kingdom,Historical,EV sales share,Trucks,EV,2020,percent,0.032999999821186066
United Kingdom,Historical,EV stock share,Trucks,EV,2020,percent,0.04399999976158142
United Kingdom,Historical,EV stock,Trucks,BEV,2020,Vehicles,320
United Kingdom,Historical,EV sales,Trucks,BEV,2020,Vehicles,16
United Kingdom,Historical,EV sales,Trucks,BEV,2021,Vehicles,140
United Kingdom,Historical,EV stock,Trucks,BEV,2021,Vehicles,450
United Kingdom,Historical,EV stock share,Trucks,EV,2021,percent,0.061000000685453415
United Kingdom,Historical,EV sales share,Trucks,EV,2021,percent,0.3400000035762787
United Kingdom,Historical,EV sales share,Trucks,EV,2022,percent,1.100000023841858
United Kingdom,Historical,EV stock share,Trucks,EV,2022,percent,0.12999999523162842
United Kingdom,Historical,EV stock,Trucks,BEV,2022,Vehicles,950
United Kingdom,Historical,EV sales,Trucks,BEV,2022,Vehicles,510
United Kingdom,Historical,EV sales,Trucks,BEV,2023,Vehicles,1400
United Kingdom,Historical,EV stock,Trucks,BEV,2023,Vehicles,2300
United Kingdom,Historical,EV stock share,Trucks,EV,2023,percent,0.3100000023841858
United Kingdom,Historical,EV sales share,Trucks,EV,2023,percent,2.700000047683716
World,Historical,EV stock,Trucks,BEV,2010,Vehicles,1100
World,Historical,EV sales,Trucks,BEV,2010,Vehicles,37
World,Historical,Oil displacement Mbd,Trucks,EV,2010,Milion barrels per day,0.000018000000636675395
World,Historical,"Oil displacement, million lge",Trucks,EV,2010,"Oil displacement, million lge",1
World,Historical,EV sales share,Trucks,EV,2010,percent,0.0007300000288523734
World,Historical,EV stock share,Trucks,EV,2010,percent,0.0019000000320374966
World,Historical,Electricity demand,Trucks,EV,2010,GWh,1000
World,Historical,Electricity demand,Trucks,EV,2011,GWh,170
World,Historical,EV stock share,Trucks,EV,2011,percent,0.002199999988079071
World,Historical,EV sales share,Trucks,EV,2011,percent,0.003000000026077032
World,Historical,Oil displacement Mbd,Trucks,EV,2011,Milion barrels per day,0.00005999999848427251
World,Historical,"Oil displacement, million lge",Trucks,EV,2011,"Oil displacement, million lge",3.5
World,Historical,EV sales,Trucks,BEV,2011,Vehicles,200
World,Historical,EV stock,Trucks,BEV,2011,Vehicles,1300
World,Historical,EV stock,Trucks,BEV,2012,Vehicles,1600
World,Historical,EV sales,Trucks,BEV,2012,Vehicles,28
World,Historical,Oil displacement Mbd,Trucks,EV,2012,Milion barrels per day,0.000058000001445179805
World,Historical,"Oil displacement, million lge",Trucks,EV,2012,"Oil displacement, million lge",3.299999952316284
World,Historical,EV sales share,Trucks,EV,2012,percent,0.0004900000058114529
World,Historical,EV stock share,Trucks,EV,2012,percent,0.0026000000070780516
World,Historical,Electricity demand,Trucks,EV,2012,GWh,79
World,Historical,Electricity demand,Trucks,EV,2013,GWh,60
World,Historical,EV stock share,Trucks,EV,2013,percent,0.003599999938160181
World,Historical,EV sales share,Trucks,EV,2013,percent,0.0006900000153109431
World,Historical,Oil displacement Mbd,Trucks,EV,2013,Milion barrels per day,0.00006299999949987978
World,Historical,"Oil displacement, million lge",Trucks,EV,2013,"Oil displacement, million lge",3.5999999046325684
World,Historical,EV sales,Trucks,BEV,2013,Vehicles,40
World,Historical,EV stock,Trucks,BEV,2013,Vehicles,2400
World,Historical,EV stock,Trucks,BEV,2014,Vehicles,2600
World,Historical,EV sales,Trucks,BEV,2014,Vehicles,55
World,Historical,Oil displacement Mbd,Trucks,EV,2014,Milion barrels per day,0.00006600000051548705
World,Historical,"Oil displacement, million lge",Trucks,EV,2014,"Oil displacement, million lge",3.799999952316284
World,Historical,EV sales share,Trucks,EV,2014,percent,0.0008999999845400453
World,Historical,EV stock share,Trucks,EV,2014,percent,0.003800000064074993
World,Historical,Electricity demand,Trucks,EV,2014,GWh,44
World,Historical,"Oil displacement, million lge",Trucks,EV,2015,"Oil displacement, million lge",120
World,Historical,EV stock share,Trucks,EV,2015,percent,0.02500000037252903
World,Historical,EV sales share,Trucks,EV,2015,percent,0.3100000023841858
World,Historical,Electricity demand,Trucks,EV,2015,GWh,960
World,Historical,Oil displacement Mbd,Trucks,EV,2015,Milion barrels per day,0.002099999925121665
World,Historical,EV stock,Trucks,PHEV,2015,Vehicles,36
World,Historical,EV sales,Trucks,BEV,2015,Vehicles,17000
World,Historical,EV stock,Trucks,BEV,2015,Vehicles,18000
World,Historical,EV stock,Trucks,FCEV,2015,Vehicles,5
World,Historical,EV stock,Trucks,FCEV,2016,Vehicles,2
World,Historical,EV stock,Trucks,BEV,2016,Vehicles,65000
World,Historical,EV sales,Trucks,BEV,2016,Vehicles,47000
World,Historical,EV stock,Trucks,PHEV,2016,Vehicles,39
World,Historical,Electricity demand,Trucks,EV,2016,GWh,2900
World,Historical,EV sales share,Trucks,EV,2016,percent,0.8100000023841858
World,Historical,EV stock share,Trucks,EV,2016,percent,0.08699999749660492
World,Historical,Oil displacement Mbd,Trucks,EV,2016,Milion barrels per day,0.007000000216066837
World,Historical,"Oil displacement, million lge",Trucks,EV,2016,"Oil displacement, million lge",420
World,Historical,Oil displacement Mbd,Trucks,EV,2017,Milion barrels per day,0.012000000104308128
World,Historical,"Oil displacement, million lge",Trucks,EV,2017,"Oil displacement, million lge",740
World,Historical,EV sales,Trucks,PHEV,2017,Vehicles,2
World,Historical,EV stock share,Trucks,EV,2017,percent,0.18000000715255737
World,Historical,EV sales share,Trucks,EV,2017,percent,1.2000000476837158
World,Historical,Electricity demand,Trucks,EV,2017,GWh,4200
World,Historical,EV stock,Trucks,PHEV,2017,Vehicles,52
World,Historical,EV sales,Trucks,BEV,2017,Vehicles,71000
World,Historical,EV stock,Trucks,BEV,2017,Vehicles,140000
World,Historical,EV stock,Trucks,FCEV,2017,Vehicles,3
World,Historical,EV stock,Trucks,FCEV,2018,Vehicles,400
World,Historical,EV sales,Trucks,FCEV,2018,Vehicles,400
World,Historical,EV stock,Trucks,BEV,2018,Vehicles,170000
World,Historical,EV sales,Trucks,BEV,2018,Vehicles,37000
World,Historical,EV stock,Trucks,PHEV,2018,Vehicles,66
World,Historical,Electricity demand,Trucks,EV,2018,GWh,5500
World,Historical,EV sales share,Trucks,EV,2018,percent,0.6000000238418579
World,Historical,EV stock share,Trucks,EV,2018,percent,0.2199999988079071
World,Historical,EV sales,Trucks,PHEV,2018,Vehicles,1
World,Historical,Oil displacement Mbd,Trucks,EV,2018,Milion barrels per day,0.01600000075995922
World,Historical,"Oil displacement, million lge",Trucks,EV,2018,"Oil displacement, million lge",960
World,Historical,Oil displacement Mbd,Trucks,EV,2019,Milion barrels per day,0.014999999664723873
World,Historical,"Oil displacement, million lge",Trucks,EV,2019,"Oil displacement, million lge",910
World,Historical,EV sales,Trucks,PHEV,2019,Vehicles,32
World,Historical,EV stock share,Trucks,EV,2019,percent,0.23999999463558197
World,Historical,EV sales share,Trucks,EV,2019,percent,0.4099999964237213
World,Historical,Electricity demand,Trucks,EV,2019,GWh,4900
World,Historical,EV stock,Trucks,PHEV,2019,Vehicles,88
World,Historical,EV sales,Trucks,BEV,2019,Vehicles,25000
World,Historical,EV stock,Trucks,BEV,2019,Vehicles,200000
World,Historical,EV sales,Trucks,FCEV,2019,Vehicles,2000
World,Historical,EV stock,Trucks,FCEV,2019,Vehicles,1800
World,Historical,EV stock,Trucks,FCEV,2020,Vehicles,3200
World,Historical,EV sales,Trucks,FCEV,2020,Vehicles,1400
World,Historical,EV stock,Trucks,BEV,2020,Vehicles,210000
World,Historical,EV sales,Trucks,BEV,2020,Vehicles,18000
World,Historical,EV stock,Trucks,PHEV,2020,Vehicles,110
World,Historical,Electricity demand,Trucks,EV,2020,GWh,4500
World,Historical,EV sales share,Trucks,EV,2020,percent,0.28999999165534973
World,Historical,EV stock share,Trucks,EV,2020,percent,0.25
World,Historical,EV sales,Trucks,PHEV,2020,Vehicles,31
World,Historical,Oil displacement Mbd,Trucks,EV,2020,Milion barrels per day,0.014000000432133675
World,Historical,"Oil displacement, million lge",Trucks,EV,2020,"Oil displacement, million lge",850
World,Historical,Oil displacement Mbd,Trucks,EV,2021,Milion barrels per day,0.014999999664723873
World,Historical,EV sales,Trucks,PHEV,2021,Vehicles,560
World,Historical,EV stock share,Trucks,EV,2021,percent,0.25999999046325684
World,Historical,EV sales share,Trucks,EV,2021,percent,0.3199999928474426
World,Historical,Electricity demand,Trucks,EV,2021,GWh,4900
World,Historical,"Oil displacement, million lge",Trucks,EV,2021,"Oil displacement, million lge",910
World,Historical,EV stock,Trucks,PHEV,2021,Vehicles,650
World,Historical,EV sales,Trucks,BEV,2021,Vehicles,20000
World,Historical,EV stock,Trucks,BEV,2021,Vehicles,230000
World,Historical,EV sales,Trucks,FCEV,2021,Vehicles,1300
World,Historical,EV stock,Trucks,FCEV,2021,Vehicles,4300
World,Historical,EV sales,Trucks,FCEV,2022,Vehicles,2800
World,Historical,EV stock,Trucks,BEV,2022,Vehicles,270000
World,Historical,EV sales,Trucks,BEV,2022,Vehicles,39000
World,Historical,EV stock,Trucks,PHEV,2022,Vehicles,920
World,Historical,EV stock,Trucks,FCEV,2022,Vehicles,7100
World,Historical,Oil displacement Mbd,Trucks,EV,2022,Milion barrels per day,0.019999999552965164
World,Historical,"Oil displacement, million lge",Trucks,EV,2022,"Oil displacement, million lge",1200
World,Historical,Electricity demand,Trucks,EV,2022,GWh,5300
World,Historical,EV sales share,Trucks,EV,2022,percent,0.7400000095367432
World,Historical,EV stock share,Trucks,EV,2022,percent,0.30000001192092896
World,Historical,EV sales,Trucks,PHEV,2022,Vehicles,280
World,Historical,EV sales,Trucks,PHEV,2023,Vehicles,360
World,Historical,EV stock share,Trucks,EV,2023,percent,0.36000001430511475
World,Historical,EV sales share,Trucks,EV,2023,percent,0.9100000262260437
World,Historical,Oil displacement Mbd,Trucks,EV,2023,Milion barrels per day,0.03200000151991844
World,Historical,"Oil displacement, million lge",Trucks,EV,2023,"Oil displacement, million lge",1900
World,Historical,Electricity demand,Trucks,EV,2023,GWh,7600
World,Historical,EV stock,Trucks,FCEV,2023,Vehicles,11000
World,Historical,EV stock,Trucks,PHEV,2023,Vehicles,1300
World,Historical,EV sales,Trucks,BEV,2023,Vehicles,53000
World,Historical,EV stock,Trucks,BEV,2023,Vehicles,330000
World,Historical,EV sales,Trucks,FCEV,2023,Vehicles,3600
